Date,DEFAULT,QUALITY,MOMENTUM,BOOK_TO_PRICE,SIZE,CASH_TO_ASSETS,Real Yield,Yield Curve
1/18/2017,-0.0012,-0.0017,0.0052,-0.0005,-0.0023,0.0054,0.42,1.19
1/19/2017,-0.0027,-0.0002,0.0034,0.0047,-0.0045,0.0052,0.43,1.22
1/20/2017,0.0018,-0.0001,0.0018,0.0021,0.001,-0.0026,0.44,1.28
1/23/2017,-0.003,0.0032,0.0008,-0.001,-0.0034,-0.006,0.39,1.25
1/24/2017,0.006,-0.0117,0.0118,0.0059,0.0027,0.0031,0.41,1.26
1/25/2017,0.0013,0.0034,0.005,-0.0003,0.003,0.0127,0.45,1.3
1/26/2017,-0.0011,-0.0017,0.0055,0.0055,-0.0015,-0.0079,0.43,1.3
1/27/2017,-0.0086,0.0002,0.0005,-0.0024,0.0026,0.0113,0.41,1.27
1/30/2017,-0.0131,0.0132,-0.007,-0.0009,-0.0086,-0.0018,0.42,1.27
1/31/2017,0.006,-0.0118,-0.0066,-0.0063,0.0028,0.0022,0.4,1.26
2/2/2017,-0.0002,-0.0055,-0.005,-0.0026,-0.0019,-0.0022,0.43,1.27
2/3/2017,0.0042,-0.0068,0.0089,0.0003,0.0033,0.0054,0.44,1.28
2/6/2017,-0.0096,0.0001,-0.0024,-0.0014,-0.0017,0.0035,0.4,1.26
2/7/2017,-0.0093,0.011,-0.0024,-0.0057,-0.0022,0.0017,0.4,1.24
2/8/2017,0.0018,-0.0022,-0.0063,-0.0029,-0.0072,-0.001,0.38,1.19
2/9/2017,0.0101,-0.0074,0.0047,-0.0044,0.005,0.0061,0.41,1.2
2/10/2017,0.0073,-0.0018,-0.0033,0.0038,0.0029,-0.008,0.4,1.21
2/13/2017,-0.0016,-0.0002,0.0032,0.0034,-0.001,0.0014,0.43,1.23
2/14/2017,0.0128,-0.001,0.0012,-0.0028,0.0008,0.0094,0.46,1.22
2/15/2017,-0.0001,0.0044,-0.0024,-0.0057,-0.0007,0.0129,0.45,1.24
2/16/2017,-0.0139,0.0105,-0.0006,0.0023,-0.0017,-0.0084,0.43,1.23
2/17/2017,-0.0054,0.0026,-0.0041,-0.0036,0.0025,0.005,0.41,1.21
2/21/2017,0.0064,-0.0068,0.0007,0.0006,-0.004,-0.0058,0.4,1.21
2/22/2017,-0.0101,0.0093,-0.0007,0.0033,-0.0045,-0.002,0.38,1.2
2/23/2017,-0.0001,0.0073,-0.0054,0.001,-0.0044,-0.0075,0.35,1.2
2/24/2017,-0.0132,0.0101,-0.0061,-0.0087,-0.0035,-0.0025,0.31,1.19
2/27/2017,0.0094,-0.0123,0.0014,-0.0069,0.0117,0.0064,0.35,1.16
2/28/2017,-0.0078,0.0063,0.0013,-0.0031,-0.012,-0.0086,0.34,1.14
3/16/2017,0.0025,0.0041,-0.0018,0.0047,0.0075,0.006,0.51,1.18
3/17/2017,-0.0112,0.004,0.0014,0.002,0.0046,-0.0063,0.49,1.17
3/20/2017,-0.0014,-0.0034,-0.0001,-0.003,-0.0014,0.0036,0.47,1.17
3/21/2017,-0.014,0.0171,-0.0168,0.0014,-0.01,-0.018,0.45,1.16
3/22/2017,-0.0098,0.0028,0.0021,-0.0067,-0.0091,0.0035,0.43,1.13
3/23/2017,0.0024,-0.0019,0.0015,0.005,0.0081,-0.0021,0.46,1.15
3/24/2017,0.005,-0.0009,0.0008,-0.0003,0.0028,0.0036,0.42,1.14
3/27/2017,0.0056,-0.0016,-0.0032,-0.0031,0.0088,0.0057,0.41,1.11
3/28/2017,0.0113,-0.0052,0.0037,0.0067,-0.0014,-0.0023,0.45,1.12
3/29/2017,0.0148,-0.0081,-0.0045,0.001,0.0055,0.0015,0.41,1.13
4/3/2017,-0.0092,0.0039,0.0004,-0.0008,-0.0095,-0.0045,0.39,1.11
4/4/2017,0.0001,-0.0047,0.0037,0.0039,-0.0057,-0.0072,0.4,1.11
4/7/2017,-0.0044,0.0001,0.0001,-0.0034,0.0006,0.0035,0.44,1.09
4/17/2017,-0.0054,0.0032,0.0052,-0.0043,-0.0008,-0.0015,0.38,1.05
4/18/2017,-0.0021,0.0033,-0.0002,0.001,-0.0015,-0.0024,0.33,1
4/27/2017,-0.0096,0.0101,0.0025,-0.0078,-0.0047,0.0062,0.39,1.05
5/8/2017,0.0048,0.0009,0.0001,0.0063,0.0017,0.0024,0.53,1.06
5/9/2017,-0.0007,0.0002,0.0005,-0.0047,0.0016,0.0102,0.56,1.05
5/10/2017,0.0108,-0.0155,0.0005,-0.0006,0.0013,-0.0031,0.56,1.06
5/11/2017,-0.0112,0.0039,0.0012,1.00E-04,-0.0006,0.0002,0.51,1.04
5/12/2017,-0.0096,-0.0015,0.0031,-0.005,-0.0014,0.004,0.49,1.04
5/17/2017,-0.0127,0.0086,-0.0154,-0.0004,-0.0073,-0.0232,0.44,0.96
5/18/2017,-0.0072,0.0068,0.0057,-0.0041,0.0001,0.0023,0.43,0.96
5/19/2017,0.0112,-0.0116,-0.0025,0.0009,-0.0011,-0.0019,0.41,0.95
5/22/2017,-0.0023,0.0027,0.0036,-0.003,-0.0014,0.005,0.43,0.96
5/23/2017,-0.0012,-0.0058,0.0056,0.0045,0.0009,-0.0029,0.46,0.98
5/25/2017,-0.0216,0.0124,0.0058,-0.0025,-0.005,0.0042,0.45,0.95
5/26/2017,-0.0008,0.0035,0.0016,0.0038,-0.0003,0.0016,0.44,0.95
6/5/2017,0.0003,0.0019,0.0005,0.002,-0.005,0.0022,0.39,0.86
6/6/2017,0.0061,-0.0118,-0.0012,0.0014,0.0019,0.0016,0.37,0.84
6/15/2017,-0.0131,0.0109,0.0027,1.00E-04,-0.0017,-0.0028,0.49,0.81
6/16/2017,0.0024,-0.0042,0.0011,-0.0018,-0.004,0.0024,0.49,0.84
6/20/2017,-0.0113,0.0018,0.0018,-0.001,0.0029,-0.0004,0.5,0.8
6/27/2017,0.0106,0.004,-0.0032,0.0094,0.0017,-0.0103,0.5,0.83
6/28/2017,0.0052,-0.0051,0.009,-0.0014,0.0046,0.0131,0.49,0.88
8/14/2017,-0.0091,0.0025,0.0111,0.0014,0.0066,0.0044,0.45,0.89
8/17/2017,-0.003,0.0034,-0.005,0.0009,0.0047,-0.0081,0.42,0.87
8/18/2017,0.0047,-0.0112,0.0021,0.0012,0.0037,0,0.43,0.86
8/22/2017,0.0029,-0.0027,0.0046,-0.0056,-0.0038,0.0109,0.45,0.89
8/23/2017,0.0076,-0.0103,-0.0025,0.0032,0.004,-0.0072,0.42,0.85
8/24/2017,0.0056,-0.0065,0.0004,0.0004,0.0095,0.0067,0.44,0.86
8/25/2017,0.002,-0.0002,-0.0044,0.0063,0.0038,-0.0064,0.42,0.82
8/29/2017,0.0024,0.0004,0.0022,-0.0003,0.0061,0.0039,0.39,0.8
8/30/2017,-0.003,-0.0016,0.0055,-0.0051,-0.0013,0.0071,0.39,0.82
8/31/2017,0.0032,-0.0034,0.0001,-0.0069,-0.0024,0.0064,0.36,0.79
9/5/2017,0.0006,0.0007,-0.007,-0.0048,0.0033,-0.0051,0.3,0.77
9/6/2017,0.0089,-0.0016,-0.0077,0.001,0.0017,-0.004,0.32,0.8
9/7/2017,-0.0066,-0.0019,0.0001,-0.0028,0.0035,0.0018,0.26,0.78
9/8/2017,-0.0168,0.0112,0.0045,0.0024,-0.0013,-0.001,0.25,0.79
9/11/2017,-0.0029,-0.0033,0.0031,0.0016,-0.001,0.0051,0.31,0.82
9/12/2017,0.0191,-0.0026,-0.0057,0.0045,0.0025,0.0057,0.33,0.84
9/13/2017,0.0179,-0.0037,-0.006,0.0042,0.0073,-0.0011,0.35,0.85
9/14/2017,-0.0037,0.0005,0.0001,0.0007,0.001,-0.0048,0.35,0.83
9/18/2017,0.0054,-0.0072,0.0048,-0.0008,0.0047,0.0046,0.36,0.83
9/19/2017,-0.0015,-0.0023,0.0075,0.0039,0.0006,0.0019,0.37,0.84
9/20/2017,0.0068,-0.0043,-0.0029,0.0014,0.0012,0.0007,0.43,0.83
9/21/2017,-0.0018,0.0017,0.0006,0.0032,0.0028,-0.0023,0.44,0.82
9/22/2017,0.0057,0.0024,-0.0035,0.0008,0.005,0.0027,0.42,0.8
9/25/2017,0.0121,-0.0013,-0.0147,0.0011,0.0012,-0.0245,0.38,0.78
9/26/2017,0.0061,0.0029,-0.0006,0.0034,0.0056,-0.0023,0.4,0.79
9/27/2017,0.0059,-0.0062,0.0082,0,0.0112,0.0167,0.44,0.84
9/28/2017,-0.0074,0.0002,0.0048,-0.0006,0.0024,-0.0006,0.44,0.86
9/29/2017,-0.0035,0.0046,0.0042,-0.0023,-0.0025,0.0058,0.49,0.86
10/2/2017,-0.0035,-0.0036,0.0002,-0.0007,0.0092,0.0061,0.51,0.85
10/3/2017,0.0072,-0.0013,0.0001,0.0039,0.0002,0.0024,0.49,0.86
10/4/2017,-0.0049,-0.0025,0.0025,-0.0028,-0.0015,0.0015,0.48,0.86
10/5/2017,0.0015,0.0015,0,0.0017,0.0023,0.0038,0.49,0.86
10/6/2017,-0.0115,0.0032,0.0064,-0.0003,0.002,0.007,0.5,0.83
10/10/2017,-0.0007,0.0038,0,0.0044,0.0024,-0.0036,0.47,0.84
10/11/2017,-0.0076,-0.0011,0.0042,0.0002,-0.0003,-0.0005,0.46,0.84
10/12/2017,-0.0126,0,0.0066,-0.0037,-0.0068,0.0003,0.44,0.82
10/13/2017,0.0035,-0.0022,-0.0002,0.0029,-0.0038,0.004,0.43,0.77
10/16/2017,-0.0013,0.0024,0.0026,0.0025,-0.0053,0.0045,0.46,0.76
10/17/2017,-0.0007,0.0068,-0.0021,0.0006,-0.0033,-0.0004,0.48,0.76
10/18/2017,-0.0017,0.0047,0.0018,-0.0002,0.0011,0.0025,0.5,0.75
10/19/2017,-0.0044,0.0067,-0.0022,0,-0.006,-0.0019,0.49,0.75
10/20/2017,-0.0006,0.0043,0.0012,-0.0029,-0.0036,0.0082,0.52,0.79
10/23/2017,-0.0106,0.0088,0.0042,0.0007,-0.0043,0.0022,0.52,0.8
10/24/2017,0.001,-0.0051,0.0066,0.0018,-0.0019,0.0004,0.55,0.82
10/25/2017,-0.0057,0.0071,-0.0008,0.0056,0.0022,-0.0037,0.56,0.83
10/26/2017,0.0001,0.0035,0.0036,-0.001,-0.0046,0.0059,0.57,0.83
10/27/2017,-0.0032,-0.0075,0.0097,-0.0039,0.0028,0.0065,0.54,0.83
10/30/2017,0.0006,-0.0025,-0.0016,-0.0021,-0.0057,0.001,0.5,0.79
10/31/2017,0.0006,0,0.0039,-0.0013,0.0049,0.0016,0.5,0.78
11/2/2017,-0.0106,0.0098,0.0077,0.0052,0.004,0.0052,0.48,0.74
11/3/2017,0,-0.0019,0.0048,-0.0068,-0.0024,0.0055,0.48,0.71
11/6/2017,0.0106,-0.0114,-0.0042,0.0024,0.0011,-0.0061,0.46,0.71
11/7/2017,-0.02,0.0122,-0.0025,0.004,-0.0112,-0.0068,0.44,0.69
11/8/2017,-0.0074,0.0043,-0.0003,-0.0039,-0.0031,0.0027,0.45,0.67
11/9/2017,0.0172,0.0017,-0.0082,0.0032,0.0071,-0.0086,0.46,0.7
11/10/2017,0.0038,0.0016,-0.0011,-0.0003,0.003,0.0068,0.52,0.73
11/13/2017,-0.0107,0.0059,0.0082,0.0014,-0.0044,-0.0059,0.52,0.7
11/14/2017,-0.0049,0.011,0.0093,0.0019,-0.0056,0.0002,0.51,0.7
11/15/2017,0.0097,0.0013,-0.0012,0.0011,0.0036,0.005,0.48,0.65
11/16/2017,-0.0029,-0.0037,0.0019,0.0011,0.0119,0.0085,0.53,0.65
11/17/2017,0.0161,-0.0094,-0.0134,0.0041,0.0055,0.0062,0.49,0.62
11/20/2017,-0.0049,0.0009,0.0046,0.0011,0.0054,0.0083,0.52,0.6
11/21/2017,-0.0086,-0.0005,0.0092,-0.0028,-0.0001,0.0082,0.52,0.59
11/22/2017,0.009,-0.0074,-0.0088,0.002,0.0037,-0.0026,0.48,0.58
11/24/2017,-0.0042,-0.0017,0.0051,0.0013,0.0055,0.0038,0.5,0.59
11/27/2017,-0.0022,0.0092,0.0016,0.0026,-0.0029,-0.0017,0.49,0.58
11/28/2017,0.0075,0.0048,-0.0046,0,-0.003,0.0026,0.5,0.59
11/29/2017,0.0172,0.0086,-0.0227,0.0054,-0.0023,-0.0251,0.53,0.59
11/30/2017,-0.0051,0.0025,0.0047,-0.0104,-0.0079,0.0007,0.56,0.64
12/4/2017,0.0055,0.0015,-0.0197,0.006,-0.0058,-0.02,0.5,0.57
12/5/2017,-0.006,0.0045,0.0094,-0.0015,0.0009,0.0101,0.5,0.53
12/6/2017,-0.0079,0.0109,0.0089,-0.0022,-0.007,0.0106,0.47,0.55
12/7/2017,0.0009,-0.0098,0.007,-0.004,0.0021,0.0036,0.5,0.57
12/8/2017,0.003,-0.0025,-0.0047,-0.0013,-0.0039,-0.0011,0.5,0.58
12/11/2017,0.0076,-0.0132,-0.0028,0.0015,-0.002,-0.0075,0.51,0.57
12/12/2017,0.0001,0.003,-0.0057,0.0016,-0.0008,0.0009,0.51,0.57
12/13/2017,-0.0004,-0.0067,0.0056,-0.0037,0.0065,0.0023,0.48,0.57
12/14/2017,-0.0055,0.0041,0.0046,1.00E-04,-0.0014,-0.0016,0.48,0.53
12/15/2017,0.0006,0.0049,0.0026,-0.0029,0.0014,0.0055,0.47,0.51
12/18/2017,0.0117,-0.01,-0.0008,0.0015,0.0046,0.0011,0.5,0.55
12/19/2017,-0.001,0.0034,-0.0006,-1.00E-04,-0.0032,0.0091,0.55,0.59
12/20/2017,0.0052,-0.0073,-0.0028,0.0018,0.0055,0.001,0.57,0.62
12/21/2017,0.011,-0.0144,-0.0075,0.0014,0.0058,-0.0047,0.55,0.59
12/22/2017,0.0005,-0.0028,0.0011,0.0009,-0.0024,-0.0052,0.54,0.57
12/26/2017,0.007,-0.0082,-0.0041,1.00E-04,0.0032,-0.0056,0.53,0.55
12/27/2017,-0.0071,0.0035,0.006,-0.0027,0.0015,0.0037,0.48,0.53
12/28/2017,-0.0007,-0.0027,-0.0009,-0.0007,0.0001,-0.0038,0.47,0.52
12/29/2017,-0.0049,0.0021,-0.0019,0.0035,0.0001,-0.007,0.44,0.51
1/2/2018,0,-0.0152,-0.0065,-0.0034,0.0067,0,0.46,0.54
1/3/2018,0.0186,0.0044,0.0023,-0.0011,0.0005,0.0281,0.46,0.5
1/4/2018,0.0016,-0.0034,-0.0021,0.0076,0.0051,0.0073,0.45,0.5
1/5/2018,-0.0046,0.0063,0.006,-0.0004,-0.0014,0.0124,0.46,0.51
1/8/2018,-0.002,-0.0029,0.0015,-0.0008,-0.005,-0.0017,0.47,0.53
1/9/2018,-0.003,0.0051,0.0052,0.001,-0.0035,0.0094,0.52,0.57
1/10/2018,0.0085,-0.0079,-0.002,0.0065,0.0061,0.0055,0.52,0.57
1/11/2018,0.0167,-0.0111,-0.0029,0.003,0.0079,0.0006,0.54,0.56
1/12/2018,0.0032,0.0018,0,0.0002,-0.0037,0.01,0.54,0.56
1/16/2018,-0.0158,0.0153,-0.0019,0.0017,-0.0057,-0.0075,0.51,0.51
1/17/2018,0.0013,0.0062,0.0099,-0.0012,-0.0042,0.0108,0.53,0.52
1/18/2018,-0.0042,0.0034,0.0041,-0.0017,-0.002,0.0068,0.57,0.57
1/19/2018,-0.0032,-0.0029,0.0057,-0.0005,0.0031,0.0005,0.58,0.58
1/22/2018,0.0124,-0.0113,-0.0032,-0.0038,-0.0025,0.0057,0.6,0.58
1/23/2018,0.0011,-0.0073,0.0002,-0.0008,0,-0.0002,0.57,0.57
1/24/2018,-0.0028,0.0036,-0.0019,-0.002,-0.0048,-0.0038,0.58,0.57
1/25/2018,-0.0122,0.0031,0.0063,-0.0039,0.0017,-0.0011,0.56,0.55
1/26/2018,-0.0038,0.0056,0.0059,-0.0032,-0.0071,0.014,0.57,0.53
1/29/2018,-0.0022,0.0009,-0.001,0.0002,-0.0006,0.0055,0.61,0.59
1/30/2018,-0.0155,0.0069,0.0032,0.0003,-0.0013,-0.0027,0.63,0.6
1/31/2018,-0.0014,-0.0011,0.0028,0.0014,-0.0072,-0.0053,0.61,0.58
2/2/2018,-0.0133,0.0083,0.0015,0.0043,-0.0007,-0.0033,0.7,0.69
2/5/2018,-0.0014,-0.0012,-0.0022,0.0024,0.0072,-0.0089,0.67,0.69
2/6/2018,0.0087,-0.0046,0.0077,-0.0046,-0.0052,0.0142,0.69,0.69
2/7/2018,-0.0057,0.0064,0.0015,0.0039,0.0047,0.0017,0.74,0.69
2/8/2018,0.0042,-0.0015,-0.0115,0.0119,0.013,-0.0115,0.76,0.72
2/9/2018,-0.0094,0.0109,0.0058,-0.0031,-0.0105,0.0014,0.78,0.78
2/12/2018,0.0007,-0.0093,0.0052,-0.0038,-0.0045,0.0053,0.79,0.77
2/13/2018,-0.0007,0.0024,0.0062,-0.005,0.0024,0.005,0.78,0.73
2/14/2018,0.0093,-0.0144,0.0021,-0.001,-0.0036,0.0175,0.82,0.74
2/15/2018,-0.0015,0.0015,0.0028,-0.0051,-0.0038,0.0015,0.79,0.71
2/16/2018,-0.0006,-0.0033,-0.0016,0.0031,0.0021,-0.0064,0.78,0.66
2/20/2018,-0.0006,0.0007,0.003,-0.001,-0.0036,0.0123,0.78,0.63
2/21/2018,-0.006,0.0054,0.0079,0.0041,0.0085,0.007,0.82,0.68
2/22/2018,0.0045,-0.0001,0.0018,-0.0006,-0.0023,-0.0093,0.81,0.67
2/23/2018,0.0017,-0.0018,0.0004,-0.0032,-0.0051,-0.0048,0.76,0.63
2/26/2018,0.0035,0.0065,0.0011,-0.0031,-0.0004,0.0087,0.73,0.64
2/27/2018,0.0004,0.0012,0.0026,0.0012,0.0002,0.0091,0.77,0.63
2/28/2018,-0.0053,0.0114,0.0052,-0.001,-0.0016,0.0021,0.75,0.62
3/2/2018,0.0139,-0.01,-0.0018,-0.0061,0.0103,0.0128,0.74,0.61
3/5/2018,0.0097,-0.0055,-0.004,-0.002,-0.0015,-0.0006,0.75,0.64
3/6/2018,-0.0056,0.0031,0.0039,-0.0036,-0.0005,0.0064,0.76,0.63
3/7/2018,-0.013,-0.0029,0.008,-0.004,0.0076,0.0129,0.76,0.64
3/8/2018,-0.0041,0.002,-0.001,-0.0034,0.0016,0.0003,0.75,0.61
3/9/2018,-0.0039,0.0049,0.0062,-0.0048,-0.0037,0.004,0.78,0.63
3/12/2018,0.0036,-0.0042,-0.0053,0.0004,0.0067,-0.0023,0.77,0.6
3/13/2018,-0.0043,0.0043,-0.0006,0.0026,-0.0003,-0.0097,0.75,0.58
3/14/2018,-0.0032,0.0021,0.0033,0.0002,0.0035,0.0035,0.74,0.55
3/15/2018,-0.0074,0.0084,0.0027,0.003,-0.0026,0.0018,0.74,0.53
3/16/2018,0.008,-0.0006,-0.0044,0.0028,0.0064,-0.0102,0.77,0.54
3/19/2018,-0.0081,0.0055,0.0047,0.0043,0.0035,-0.0068,0.77,0.54
3/20/2018,-0.0103,0.0039,0.013,-0.0016,-0.0053,0.0059,0.81,0.55
3/21/2018,0.0168,-0.0147,-0.0031,0.0029,0.008,-0.0012,0.8,0.58
3/22/2018,0.0011,0.0016,-0.0096,0.0034,0.0093,-0.0166,0.75,0.54
3/23/2018,0.0062,-0.0047,-0.0032,0.0038,0.0039,-0.0103,0.75,0.54
3/26/2018,-0.009,0.0079,0.0129,-0.0042,-0.0149,0.0171,0.77,0.52
3/27/2018,-0.0001,0.0033,-0.0183,0.0044,-0.0035,-0.0294,0.71,0.52
3/28/2018,0.0007,0.008,-0.0119,0.0032,-0.0035,-0.0166,0.72,0.49
3/29/2018,0.0043,-0.005,0.0059,-0.0063,-0.006,0.008,0.69,0.47
4/2/2018,-0.0046,0.0065,-0.0018,0.0056,0.0036,-0.0129,0.68,0.48
4/3/2018,0.0025,-0.0028,-0.0016,-0.0041,-0.0076,0.0009,0.71,0.51
4/4/2018,-0.0003,0.0002,0.0011,-0.0038,0.0042,0.008,0.71,0.51
4/5/2018,0.0141,-0.0113,-0.0039,0.0026,0.0009,-0.0062,0.75,0.53
4/6/2018,0.0006,0.0039,-0.0058,0.0061,0.0085,-0.0115,0.7,0.5
4/9/2018,-0.0039,-0.003,0.0059,-0.0027,-0.0036,0.0019,0.71,0.49
4/10/2018,0.0112,-0.0121,0.0038,-0.0027,0.0007,0.0149,0.72,0.48
4/11/2018,0.0062,-0.0101,-0.0053,0.0014,0.0087,-0.004,0.68,0.47
4/12/2018,-0.0046,0.0041,0.0126,-0.0001,0.001,0.0204,0.7,0.49
4/13/2018,0.0041,-0.0033,-0.008,0.002,0.0011,-0.0117,0.69,0.45
4/16/2018,0,0.0069,-0.0003,-0.0021,-0.0065,-0.0043,0.71,0.44
4/17/2018,-0.0034,-0.0009,0.0108,-0.0071,0.0012,0.0131,0.68,0.41
4/18/2018,0.0108,-0.011,0.0004,-0.0005,-0.0004,-0.0025,0.71,0.45
4/19/2018,0.0015,-0.0012,0.0065,0.0071,0.0007,-0.0044,0.75,0.48
4/20/2018,-0.0004,0.0038,0.0004,0.0012,0.0014,0.0006,0.79,0.5
4/23/2018,0.0009,0.0036,-0.003,0.0014,-0.0069,-0.0042,0.8,0.49
4/24/2018,0.0073,-0.001,-0.0102,0.0087,0.0052,-0.0145,0.83,0.52
4/25/2018,0.0051,0.0016,-0.0057,-0.0007,-0.0037,-0.0116,0.86,0.54
4/26/2018,0.0005,-0.0008,0.0098,-0.0032,-0.0019,0.0057,0.82,0.51
4/27/2018,0.0015,0.0052,0.003,0.001,-0.0006,-0.0039,0.79,0.47
5/2/2018,0.0071,-0.0137,0.0039,-0.0003,0.0163,0.0011,0.8,0.48
5/3/2018,-0.0177,0.0062,0.0089,0.0017,-0.0056,0.0051,0.78,0.45
5/4/2018,0.0101,-0.0024,-0.004,-0.004,-0.0005,0.0077,0.79,0.44
5/7/2018,0.0075,-0.007,0.0037,-0.0032,0.0035,0.0051,0.78,0.46
5/8/2018,0.0057,0.0023,0.0048,-0.0003,0.0027,0.0099,0.81,0.46
5/9/2018,0.0079,-0.0062,0.0022,-0.002,-0.0018,0.0115,0.82,0.46
5/10/2018,0.0017,-0.0006,-0.0016,-0.0003,-0.0064,0.0007,0.8,0.43
5/11/2018,-0.0052,0.003,0.0014,-0.004,0.0005,0.0072,0.82,0.43
5/14/2018,0.0096,-0.0069,-0.0037,-0.0021,0.0012,0.0011,0.85,0.45
5/15/2018,0.0083,-0.0097,-0.0008,0.0027,0.0051,-0.0057,0.9,0.5
5/16/2018,0.0102,-0.0065,-0.0002,-0.0009,0.0009,0.0058,0.92,0.51
5/17/2018,0.0054,-0.0057,0.002,0.0062,0.0087,0.0033,0.95,0.54
5/18/2018,-0.0144,0.0011,0.0063,0.001,0.0037,0.002,0.91,0.51
5/21/2018,0.0049,0.0022,0.0024,-0.0017,-0.003,-0.0095,0.9,0.48
5/22/2018,-0.003,0.0021,-0.0024,0.0007,-0.0003,0.0006,0.91,0.47
5/23/2018,-0.008,0.001,0.0041,-0.0046,-0.0002,-0.001,0.87,0.48
5/24/2018,-0.0031,0.0038,0.0015,-0.0003,-0.0004,0.0033,0.86,0.48
5/25/2018,-0.0094,0.0105,-0.0056,-0.0005,0.0019,0.0004,0.84,0.45
5/29/2018,-0.0032,-0.0045,-0.001,-0.002,0.0086,-0.0072,0.73,0.45
5/30/2018,0.0131,-0.0075,0.0025,-0.0054,-0.0049,-0.0055,0.78,0.42
5/31/2018,-0.0057,-0.0021,0.0038,0.0002,0.0088,0.0026,0.76,0.43
6/4/2018,-0.0065,0.0152,0.0014,-0.0042,-0.007,0.0063,0.82,0.42
6/5/2018,0.0045,-0.006,0.0036,-0.0011,0.0099,0.0054,0.79,0.43
6/6/2018,0.0128,-0.0066,0.0004,-0.0064,-0.0065,0.008,0.83,0.45
6/7/2018,0.0113,0.003,-0.009,0.0092,-0.0001,-0.0174,0.8,0.43
6/8/2018,-0.0023,0.0009,-0.0011,-0.0061,-0.0051,0.0041,0.82,0.43
6/11/2018,0.0068,-0.0059,-0.0062,0.0004,0.0022,-0.0018,0.83,0.44
6/13/2018,0.0034,-0.0069,0.0024,-0.0015,0.0024,0.0072,0.86,0.39
6/14/2018,-0.0064,-0.0015,-0.0023,-0.0037,-0.0008,0.0002,0.82,0.35
6/15/2018,-0.0088,0.0109,-0.0089,-0.0029,-0.0001,0.0014,0.81,0.38
6/18/2018,0.0074,-0.0108,0.0073,0.0014,0.0054,-0.0041,0.8,0.36
6/19/2018,0.0033,-0.0025,-0.0066,0.0036,0.0037,-0.008,0.77,0.35
6/20/2018,0.0047,-0.0093,0.0032,-0.0017,0.0057,-0.0003,0.81,0.37
6/21/2018,-0.0076,0.009,-0.0033,0.0032,-0.0049,-0.0061,0.79,0.34
6/22/2018,0.0131,-0.0123,-0.0063,0.0027,0.0025,-0.0159,0.78,0.34
6/25/2018,-0.0116,0.0129,-0.0113,0.0064,-0.0002,-0.0231,0.77,0.33
6/26/2018,0.0042,-0.0087,0.0044,-0.0003,0.007,-0.0015,0.76,0.35
6/27/2018,0.0004,-0.0007,-0.0034,0.0106,-0.0023,-0.0164,0.72,0.31
6/28/2018,-0.0046,-0.0009,0.0048,-0.004,-0.0047,0.0077,0.74,0.32
6/29/2018,-0.0068,-0.0001,-0.0002,-0.0008,0.0002,0.0059,0.74,0.33
8/30/2018,-0.004,0.0001,0.003,-0.0012,0.0071,0.0015,0.76,0.22
8/31/2018,-0.0046,0.0043,0.003,-0.0037,0.0058,0.0008,0.78,0.24
9/4/2018,-0.0091,0.0036,0.0073,-0.0013,-0.0021,0.0071,0.8,0.24
9/5/2018,0.0001,0.0065,-0.0148,0.0036,-0.0031,-0.0229,0.81,0.24
9/6/2018,-0.0156,0.0103,0.0001,-0.0004,-0.0055,-0.0052,0.8,0.24
9/7/2018,0.0019,0.0001,-0.0019,-0.0019,0.0014,0.0075,0.84,0.23
9/10/2018,0.0019,-0.0019,0.0008,-0.0034,-0.0044,-0.001,0.84,0.21
9/11/2018,0.0039,-0.0056,0.008,-0.0046,-0.0027,0.0022,0.86,0.22
9/12/2018,0.0072,-0.0141,-0.0086,-0.0002,-0.0029,-0.0017,0.85,0.23
9/13/2018,-0.0053,0.0042,0.0019,-0.0031,-0.0062,0.0005,0.87,0.21
9/14/2018,0.0047,0.0002,-0.0016,-0.0021,-0.0047,0.0082,0.89,0.21
9/17/2018,0.001,0.0028,-0.0134,0.0091,0.001,-0.0205,0.89,0.21
9/18/2018,0.0073,-0.0079,0.0039,-0.0081,0.0003,0.0058,0.92,0.24
9/19/2018,0.0109,-0.0042,-0.0111,0.0093,0.0014,0.0012,0.93,0.27
9/20/2018,-0.0023,-0.0027,-0.0019,0.0009,0.0078,0.0034,0.92,0.26
9/21/2018,0.0036,0.0001,-0.0032,0.0054,-0.0011,-0.0022,0.92,0.26
9/24/2018,-0.0013,-0.003,0.0137,-0.0086,0.0062,0.0158,0.92,0.25
9/25/2018,0,-0.006,0.0125,0.0021,0.0033,0.0097,0.94,0.27
9/26/2018,-0.0012,0.0072,0.0012,-0.0031,-0.0025,0.0034,0.92,0.23
9/27/2018,0.0017,-0.0013,0.0023,-0.0043,-0.0002,0.0002,0.91,0.23
9/28/2018,-0.0021,-0.0003,0.0028,-0.0025,-0.001,-0.0049,0.91,0.24
10/2/2018,-0.002,0.0041,-0.011,0.0044,-0.0056,-0.0117,0.93,0.23
10/3/2018,0.0123,-0.0071,0.0014,0.007,0.0128,0.0077,0.99,0.3
10/4/2018,-0.0009,0.0064,-0.0083,0.0103,-0.0051,-0.0161,1.03,0.32
10/5/2018,-0.006,0.0008,0.0005,0.0062,-0.0037,-0.0135,1.07,0.35
