Date,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Technology,Telecomm,Utilities,Real Estate,Energy,sp_500
2018-01-25,399.95,671.14,859.57,601.63,1036.84,497.25,1184.42,165.31,258.97,198.46,569.76,2839.25
2018-01-26,401.59,678.74,868.0,605.24,1059.33,501.29,1203.88,166.88,259.13,199.06,573.24,2872.8701
2018-01-29,397.03,674.38,865.56,602.18,1056.49,498.99,1193.4,164.75,255.82,196.73,564.37,2853.53
2018-01-30,394.14,668.63,860.86,598.08,1034.03,492.91,1181.23,164.74,256.25,195.82,552.97,2822.4299
2018-01-31,394.5,671.32,857.88,595.65,1019.08,493.45,1189.88,165.0,259.07,199.9,553.45,2823.8101
2018-02-01,389.06,670.05,848.64,592.95,1019.42,498.36,1189.53,169.09,254.97,196.19,559.54,2821.98
2018-02-02,378.94,656.51,841.07,582.45,1005.72,487.21,1154.3,164.75,253.14,194.17,536.43,2762.1299
2018-02-05,366.09,627.23,812.31,560.72,959.93,462.92,1107.78,157.75,248.85,188.87,513.07,2648.9399
2018-02-06,376.38,637.69,832.52,566.48,970.79,470.77,1138.99,158.75,245.09,188.58,516.52,2695.1399
2018-02-07,373.14,639.42,830.23,564.22,970.03,471.56,1123.36,159.22,243.88,187.72,507.9,2681.6599
2018-02-08,359.85,614.18,796.89,551.64,935.46,450.3,1075.9399,153.14,240.87,181.83,492.78,2581.0
2018-02-09,366.02,620.86,802.49,552.74,949.09,458.95,1103.12,155.32,246.13,186.19,491.04,2619.55
2018-02-12,373.67,630.63,813.29,558.65,958.25,465.27,1122.89,156.61,248.09,186.66,499.15,2656.0
2018-02-13,372.62,632.15,817.46,561.13,958.75,467.34,1125.89,157.22,249.0,187.68,496.92,2662.9399
2018-02-14,377.5,639.84,830.18,560.44,969.16,478.18,1147.85,156.11,246.05,186.49,503.89,2698.6299
2018-02-15,380.08,649.1,837.65,569.33,980.37,481.14,1169.66,158.25,251.27,188.21,501.76,2731.2
2018-02-16,378.85,649.44,833.96,571.63,987.19,480.61,1167.4301,159.08,253.15,189.44,500.52,2732.22
2018-02-20,377.05,642.75,831.27,558.76,976.63,479.5,1170.33,156.35,249.97,187.51,497.69,2716.26
2018-02-21,375.6,642.7,830.2,551.84,972.27,479.2,1163.35,153.78,246.68,184.12,489.44,2701.3301
2018-02-22,378.2,646.47,831.05,553.11,970.81,475.46,1164.3199,154.02,247.81,186.22,494.73,2703.96
2018-02-23,383.58,651.61,842.13,558.8,986.16,482.42,1189.61,155.24,254.41,189.43,505.59,2747.3
2018-02-26,385.39,660.67,849.41,562.51,998.11,489.69,1208.38,158.07,253.56,190.26,508.91,2779.6001
2018-02-27,379.68,652.52,831.4,554.75,988.06,485.11,1196.91,155.16,249.3,186.17,502.15,2744.28
2018-02-28,372.92,642.76,827.35,548.98,971.88,478.88,1188.55,153.36,247.7,185.98,490.67,2713.8301
2018-03-01,369.05,630.39,818.88,547.07,956.83,470.02,1168.35,152.93,247.55,184.94,489.87,2677.6699
2018-03-02,368.11,629.89,819.61,551.55,966.5,471.44,1179.6899,154.1,246.95,184.29,491.86,2691.25
2018-03-05,373.12,637.49,828.88,556.78,974.75,477.89,1190.8,155.68,251.78,186.8,497.11,2720.9399
2018-03-06,377.17,640.55,834.82,557.27,973.54,479.75,1193.6899,156.38,248.35,187.53,497.31,2728.1201
2018-03-07,375.63,640.5,828.68,552.09,978.37,478.92,1200.29,156.33,246.54,188.51,493.18,2726.8
2018-03-08,376.16,643.62,831.15,557.17,984.97,480.22,1205.76,156.99,248.25,189.72,492.6,2738.97
2018-03-09,383.11,657.58,844.2,560.68,999.36,492.13,1230.29,156.9,248.87,191.07,502.18,2786.5701
2018-03-12,381.97,649.91,846.67,559.45,994.91,490.17,1233.97,157.29,249.92,192.0,501.89,2783.02
2018-03-13,380.4,646.4,840.79,559.37,996.43,484.81,1219.09,157.03,250.44,192.5,498.27,2765.3101
2018-03-14,375.38,639.08,839.14,552.29,990.6,478.99,1218.24,155.84,252.86,192.69,495.04,2749.48
2018-03-15,370.59,641.16,838.59,548.73,989.21,479.41,1219.2,155.5,252.73,192.5,492.95,2747.3301
2018-03-16,370.81,644.55,838.17,548.78,989.91,480.3,1218.41,155.86,255.25,193.51,497.93,2752.01
2018-03-19,365.21,639.26,827.25,543.31,973.13,476.2,1192.67,154.44,253.34,191.67,489.5,2712.9199
2018-03-20,364.89,641.43,832.34,541.44,974.24,477.18,1192.92,152.88,252.18,191.55,493.61,2716.9399
2018-03-21,368.94,642.19,831.6,534.29,970.28,477.01,1185.8,151.59,251.18,189.78,506.58,2711.9299
2018-03-22,358.0,621.15,813.95,530.01,942.26,459.37,1153.91,149.46,252.27,189.06,496.27,2643.6899
2018-03-23,351.03,612.52,798.05,523.4,922.73,445.64,1122.4,147.07,248.78,186.12,493.31,2588.26
2018-03-26,358.02,626.62,821.28,530.44,941.74,460.1,1167.63,148.42,251.37,188.65,502.07,2658.55
2018-03-27,354.48,618.05,805.55,530.87,930.93,450.99,1127.09,149.19,255.04,188.92,497.67,2612.6201
2018-03-28,349.77,615.66,795.59,538.19,935.52,451.72,1117.33,151.64,254.82,192.26,487.78,2605.0
2018-03-29,356.34,624.95,806.97,541.73,940.73,457.53,1141.62,151.65,256.14,192.05,498.29,2640.8701
2018-04-02,348.61,612.04,784.11,528.46,921.22,447.8,1113.28,149.46,254.21,189.62,488.35,2581.8799
2018-04-03,353.65,620.51,793.72,535.69,935.19,454.0,1124.52,150.61,255.09,190.22,498.79,2614.45
2018-04-04,355.95,623.15,808.11,543.83,948.25,459.01,1139.88,152.55,255.63,192.54,498.1,2644.6899
2018-04-05,362.6,629.4,819.16,545.55,947.65,462.18,1144.41,153.63,257.65,192.65,507.14,2662.8401
2018-04-06,353.79,612.2,801.62,540.22,924.95,450.91,1115.4399,151.38,255.82,190.83,497.8,2604.47
2018-04-09,355.62,610.09,799.63,539.21,933.59,453.19,1124.12,149.61,256.12,190.7,500.13,2613.1599
2018-04-10,363.01,619.44,809.31,541.0,949.79,460.25,1152.03,153.07,254.27,189.34,516.73,2656.8701
2018-04-11,360.17,614.77,806.71,539.84,941.6,454.47,1146.16,150.79,253.88,189.72,522.11,2642.1899
2018-04-12,364.03,623.67,810.32,538.81,947.64,462.76,1160.89,150.75,250.64,187.54,522.08,2663.99
2018-04-13,363.65,622.18,805.73,541.5,946.91,455.57,1157.09,150.53,252.37,188.51,527.75,2656.3
2018-04-16,368.68,628.39,811.76,547.29,954.53,457.72,1165.22,152.77,255.85,189.3,533.1,2677.8401
2018-04-17,372.82,633.66,826.94,548.54,962.38,457.38,1188.64,152.92,258.53,191.82,535.23,2706.3899
2018-04-18,375.54,640.12,831.02,543.81,962.8,455.69,1185.86,152.24,257.52,191.41,543.5,2708.6399
2018-04-19,371.51,638.26,827.99,526.75,955.01,462.64,1172.42,151.04,257.31,188.21,544.26,2693.1299
2018-04-20,369.26,635.52,819.52,517.88,949.72,462.86,1154.71,150.05,255.02,186.55,541.48,2670.1399
2018-04-23,368.15,635.03,821.3,517.08,953.6,462.36,1150.12,151.67,255.26,186.85,544.78,2670.29
2018-04-24,358.25,617.14,808.32,513.77,946.08,459.21,1127.26,153.44,256.91,187.14,538.93,2634.5601
2018-04-25,360.17,618.85,811.39,514.48,950.37,458.92,1125.92,154.68,256.99,186.5,543.32,2639.3999
2018-04-26,362.24,616.23,824.27,517.29,962.14,459.1,1151.48,149.68,259.64,188.83,551.49,2666.9399
2018-04-27,361.4,615.51,828.41,520.27,966.38,459.78,1147.79,152.3,262.13,191.32,544.78,2669.9099
2018-05-01,356.67,604.39,826.64,512.69,951.54,455.74,1158.7,147.1,260.66,191.89,541.54,2654.8
2018-05-02,355.82,599.01,820.78,502.82,938.13,450.3,1158.36,144.51,260.31,191.26,543.68,2635.6699
2018-05-03,357.04,600.31,817.16,502.63,929.95,446.46,1161.72,144.24,260.03,191.09,542.41,2629.73
2018-05-04,361.6,607.15,827.84,509.65,936.97,452.01,1184.62,145.32,261.04,193.15,544.84,2663.4199
2018-05-07,361.71,611.36,830.82,506.42,935.96,455.09,1193.98,144.44,259.64,193.39,545.84,2672.6299
2018-05-08,360.81,615.75,827.12,504.11,928.65,458.15,1197.4301,142.56,253.12,192.07,550.1,2671.9199
2018-05-09,365.9,622.56,830.01,504.92,934.33,465.01,1213.88,140.95,251.23,193.47,561.29,2697.79
2018-05-10,368.75,626.41,832.93,507.9,946.27,468.64,1229.46,143.64,254.59,195.33,565.87,2723.0701
2018-05-11,368.61,627.76,834.81,507.34,960.18,468.28,1225.49,146.65,255.11,194.38,565.28,2727.72
2018-05-14,370.04,626.54,836.11,507.26,966.41,468.0,1225.28,146.12,254.0,192.98,568.85,2730.1299
2018-05-15,368.96,624.24,831.02,505.07,953.9,467.26,1213.52,144.94,251.76,189.76,568.92,2711.45
2018-05-16,373.2,626.56,837.94,508.94,958.98,467.72,1218.08,145.45,249.59,188.93,571.02,2722.46
2018-05-17,373.98,628.47,835.24,510.35,959.17,467.35,1212.09,144.64,247.35,187.97,578.51,2720.1299
2018-05-18,374.52,631.92,834.25,507.12,961.78,463.09,1206.58,144.75,247.02,188.15,573.85,2712.97
2018-05-21,376.6,641.62,838.85,509.32,962.87,466.52,1216.7,146.91,248.47,190.07,579.4,2733.01
2018-05-22,373.17,633.61,834.83,508.14,960.21,469.29,1213.53,147.12,249.44,190.27,571.99,2724.4399
2018-05-23,372.49,632.68,841.19,510.59,963.43,466.48,1223.92,146.49,251.68,191.82,571.98,2733.29
2018-05-24,370.91,636.47,842.92,509.88,960.21,463.17,1222.4301,147.36,253.57,191.06,562.44,2727.76
2018-05-25,369.02,635.28,844.49,510.53,958.6,461.21,1222.42,146.49,254.63,191.92,547.77,2721.3301
2018-05-29,362.49,624.9,837.77,509.62,948.39,445.67,1214.37,145.66,254.74,192.4,546.01,2689.8601
2018-05-30,366.39,632.69,844.75,516.33,961.44,454.32,1223.17,146.78,256.69,195.04,563.01,2724.01
2018-05-31,363.22,623.49,840.76,508.01,951.45,450.24,1223.45,144.87,256.98,194.35,558.35,2705.27
2018-06-01,368.82,630.67,846.58,507.88,962.68,455.23,1247.55,145.23,253.02,195.13,561.37,2734.6201
2018-06-04,370.91,629.84,856.18,512.06,966.33,456.53,1257.42,145.08,250.88,197.03,556.21,2746.8701
2018-06-05,373.73,630.93,861.09,509.59,964.88,454.6,1262.8199,145.81,249.25,196.09,554.3,2748.8
2018-06-06,380.7,636.59,869.77,510.31,976.2,462.98,1269.5601,148.01,243.95,196.71,557.43,2772.3501
2018-06-07,378.65,637.9,871.3,513.42,975.49,463.97,1255.77,149.81,245.01,196.46,566.26,2770.3701
2018-06-08,379.64,640.62,873.51,520.11,982.32,465.17,1256.13,150.11,244.98,197.36,565.02,2779.03
2018-06-11,380.0,641.6,876.48,524.12,983.31,463.87,1255.99,151.11,244.16,197.11,567.05,2782.0
2018-06-12,380.57,641.14,880.9,525.07,983.02,462.33,1263.3101,150.8,247.3,198.25,562.79,2786.8501
2018-06-13,376.45,635.9,882.08,523.19,982.76,460.8,1260.4301,144.03,246.63,193.65,560.5,2775.6299
2018-06-14,376.8,633.36,891.01,523.2,987.36,456.5,1268.1,145.44,249.52,195.27,559.3,2782.49
2018-06-15,374.44,631.75,893.11,530.12,989.86,456.35,1262.42,147.15,251.23,195.0,547.51,2779.6599
2018-06-18,373.45,629.34,891.39,522.29,980.1,456.02,1265.73,144.25,252.11,194.69,553.66,2773.75
2018-06-19,366.67,615.87,890.09,525.0,982.47,454.49,1256.65,146.3,254.78,194.87,552.17,2762.5901
2018-06-20,365.24,615.98,894.32,525.57,984.48,453.08,1260.84,144.88,254.78,197.0,554.52,2767.3201
2018-06-21,361.61,608.67,888.02,525.95,979.24,452.23,1250.71,144.62,255.63,198.23,543.84,2749.76
2018-06-22,366.59,610.32,886.81,530.4,983.37,449.85,1245.9399,146.39,257.51,199.79,555.82,2754.8799
2018-06-25,361.24,602.73,867.52,532.75,974.48,445.2,1217.55,146.28,261.76,199.43,543.6,2717.0701
2018-06-26,362.55,604.7,873.46,530.37,971.72,443.56,1223.34,145.66,261.73,200.44,551.2,2723.0601
2018-06-27,361.23,599.95,862.22,528.97,962.74,437.95,1205.5699,145.71,263.26,199.87,558.58,2699.6299
2018-06-28,362.82,600.89,868.77,529.85,964.33,441.71,1218.54,149.05,263.22,201.58,557.93,2716.3101
2018-06-29,363.65,602.1,870.23,529.08,965.78,441.15,1218.64,148.12,263.3,201.9,561.54,2718.3701
2018-08-30,372.56,645.49,925.79,551.43,1071.37,469.72,1325.59,154.64,270.91,207.59,551.63,2901.1299
2018-08-31,371.6,645.72,929.23,551.48,1071.38,469.32,1327.21,153.99,269.7,208.46,547.58,2901.52
2018-09-04,368.59,645.69,931.51,550.25,1063.58,471.81,1323.1899,152.27,271.17,206.58,546.02,2896.72
2018-09-05,370.84,649.61,921.26,556.72,1066.46,471.96,1303.36,153.53,274.62,207.78,545.58,2888.6001
2018-09-06,371.5,651.75,918.19,557.96,1066.42,469.17,1292.79,154.65,275.68,208.48,535.06,2878.05
2018-09-07,369.51,649.72,917.89,556.93,1068.04,468.63,1288.34,154.1,272.37,205.9,534.93,2871.6799
2018-09-10,369.83,653.19,921.12,558.89,1064.73,468.26,1292.41,154.85,273.96,207.01,534.83,2877.1299
2018-09-11,370.53,652.77,928.69,556.73,1064.47,468.8,1303.24,156.53,273.01,206.86,540.06,2887.8899
2018-09-12,370.57,655.18,930.72,563.72,1070.3101,464.61,1296.77,158.75,272.77,207.13,542.82,2888.9199
2018-09-13,371.77,658.5,931.39,561.71,1082.49,463.92,1311.64,159.23,274.87,208.11,542.83,2904.1799
2018-09-14,371.61,661.9,928.72,560.42,1078.92,466.98,1311.9301,158.55,273.39,206.22,545.87,2904.98
2018-09-17,372.7,662.08,916.92,562.39,1075.33,465.32,1293.67,158.81,274.22,207.24,546.77,2888.8
2018-09-18,372.89,668.0,928.58,559.93,1081.03,467.25,1301.71,158.75,273.64,206.01,550.58,2904.3101
2018-09-19,377.06,667.72,928.87,559.1,1079.83,475.47,1300.39,156.61,267.83,204.13,552.68,2907.95
2018-09-20,381.03,668.47,935.01,565.6,1089.86,479.29,1315.67,157.32,268.15,205.68,552.36,2930.75
2018-09-21,380.16,670.54,932.39,567.05,1091.9301,477.54,1311.17,158.86,269.2,205.41,556.34,2929.6699
2018-09-24,374.81,661.72,927.08,558.54,1093.6801,472.47,1315.29,159.19,266.82,201.52,564.51,2919.3701
2018-09-25,373.03,659.53,932.54,554.47,1090.61,470.66,1314.71,159.33,263.56,201.31,567.74,2915.5601
2018-09-26,369.2,658.56,934.36,554.78,1092.83,464.66,1309.37,159.9,260.81,198.99,562.11,2905.97
2018-09-27,365.6,659.4,939.41,553.69,1097.6899,463.09,1316.38,161.18,263.31,199.25,562.37,2914.0
2018-09-28,363.12,659.07,938.23,554.91,1101.36,458.18,1322.0699,160.55,267.28,201.86,560.91,2913.98
2018-10-01,366.91,665.01,936.39,554.55,1107.28,459.77,1328.55,160.38,266.47,200.14,569.13,2924.5901
2018-10-02,368.55,666.27,922.97,557.97,1106.23,459.98,1328.41,160.55,269.9,199.58,569.86,2923.4299
2018-10-03,365.75,669.25,918.97,552.05,1103.66,463.73,1332.87,160.99,266.59,197.62,574.55,2925.51
2018-10-04,364.22,667.32,904.26,550.83,1093.25,467.01,1309.08,158.61,268.04,196.4,571.61,2901.6101
2018-10-05,361.28,664.07,897.19,549.89,1092.3199,465.07,1292.51,156.96,272.24,196.35,571.36,2885.5701
2018-10-08,361.25,665.32,897.55,557.28,1090.49,467.76,1277.25,156.73,274.34,198.94,571.09,2884.4299
2018-10-09,348.98,655.28,895.51,556.21,1093.08,466.15,1281.78,156.45,275.5,199.69,576.72,2880.3401
2018-10-10,340.13,632.51,862.0,549.13,1067.15,451.98,1220.62,150.28,274.03,196.48,556.04,2785.6799
2018-10-11,336.06,618.11,847.38,536.41,1038.71,438.73,1205.14,149.02,268.63,190.77,538.87,2728.3701
2018-10-12,337.46,621.5,865.58,539.23,1054.0601,439.16,1243.12,152.11,268.8,190.64,540.51,2767.1299
2018-10-15,335.84,622.84,861.52,542.48,1045.9301,436.93,1222.77,151.46,269.75,191.62,536.08,2750.79
2018-10-16,341.93,633.18,880.65,548.18,1076.25,443.91,1259.74,155.01,272.89,195.28,540.77,2809.9199
2018-10-17,339.1,628.93,874.58,550.82,1081.37,447.95,1253.79,155.81,272.47,194.82,537.01,2809.21
2018-10-18,335.23,617.66,856.17,549.54,1069.0,440.99,1228.5,152.94,272.69,194.83,534.41,2768.78
2018-10-19,332.92,615.16,848.51,562.26,1058.8199,442.52,1228.63,153.2,276.99,196.77,530.02,2767.78
2018-10-22,329.85,612.9,852.55,557.95,1050.2,433.41,1238.58,153.14,275.1,193.99,524.19,2755.8799
2018-10-23,326.05,603.1,851.57,560.21,1044.6,429.82,1233.61,153.76,273.68,195.33,510.17,2740.6899
2018-10-24,315.78,582.42,823.39,562.98,1010.21,418.25,1178.97,146.26,279.97,197.54,490.83,2656.1001
2018-10-25,320.13,586.71,851.45,564.13,1022.71,425.1,1218.14,150.16,275.78,199.94,496.47,2705.5701
2018-10-26,318.04,581.0,821.21,554.62,1011.7,419.35,1195.35,146.55,271.09,194.76,492.59,2658.6899
2018-10-29,317.15,571.24,808.68,560.56,1013.51,422.94,1173.73,144.19,274.75,197.8,483.31,2641.25
2018-10-30,324.31,582.72,818.63,571.61,1024.73,429.71,1187.29,147.78,275.55,201.11,494.41,2682.6299
2018-10-31,328.69,587.5,831.97,566.68,1026.7,435.85,1215.67,150.88,272.38,198.36,497.37,2711.74
2018-11-01,338.6,597.61,850.53,569.41,1040.12,437.83,1230.27,151.09,270.94,199.27,501.52,2740.3701
2018-11-02,337.57,595.95,854.04,567.86,1033.3,437.89,1206.99,149.86,269.55,197.42,500.99,2723.0601
2018-11-05,338.88,599.09,852.52,574.73,1041.9301,444.04,1204.8199,149.39,273.31,200.76,509.06,2738.3101
2018-11-06,343.99,605.69,857.13,577.9,1047.35,446.26,1212.2,150.29,275.4,201.8,510.77,2755.45
2018-11-07,350.54,615.89,883.91,581.12,1078.14,452.25,1247.05,153.2,278.38,204.11,519.0,2813.8899
2018-11-08,348.64,614.34,884.23,581.23,1078.3199,453.69,1244.5699,151.77,277.64,204.34,507.56,2806.8301
2018-11-09,343.86,608.2,871.01,584.21,1074.78,449.32,1223.95,149.57,277.9,204.62,505.68,2781.01
2018-11-12,338.74,596.09,850.89,580.43,1059.87,440.36,1180.61,147.36,277.81,205.02,494.86,2726.22
2018-11-13,337.77,598.75,850.61,578.31,1052.66,442.96,1181.67,146.97,278.77,205.31,483.03,2722.1799
2018-11-14,337.05,596.52,842.58,574.68,1043.64,436.87,1166.4399,147.64,275.62,205.39,482.52,2701.5801
2018-11-15,341.9,603.96,842.66,572.77,1053.61,443.17,1195.08,148.56,273.5,203.55,489.65,2730.2
2018-11-16,345.15,603.75,838.11,574.05,1063.52,443.61,1193.78,147.98,277.07,206.31,495.03,2736.27
2018-11-19,340.32,594.26,815.36,572.94,1049.99,443.46,1148.59,144.14,278.5,207.05,494.55,2690.73
2018-11-20,333.99,581.76,797.62,563.23,1039.8,434.19,1124.02,142.33,277.09,204.26,478.27,2641.8899
2018-11-21,336.8,585.54,805.62,558.54,1034.52,434.47,1131.03,143.75,273.0,203.99,485.82,2649.9299
2018-11-23,333.11,584.29,802.04,560.44,1035.74,430.5,1121.1899,142.03,273.34,203.3,469.96,2632.5601
2018-11-26,337.09,589.17,822.81,560.66,1045.51,439.53,1146.4301,144.77,274.81,203.72,478.03,2673.45
2018-11-27,332.89,587.67,824.77,565.79,1055.87,439.83,1149.2,145.59,277.21,204.86,476.45,2682.1699
2018-11-28,337.8,601.76,851.37,571.36,1081.8199,447.82,1188.71,148.68,276.87,206.65,484.76,2743.79
2018-11-29,339.66,601.61,847.71,571.54,1085.11,444.15,1177.37,149.21,276.46,206.81,487.6,2737.8
2018-11-30,341.11,607.87,853.59,576.42,1096.84,447.08,1189.88,149.86,280.71,208.88,486.42,2760.1699
2018-12-03,347.07,614.95,872.44,575.92,1101.62,449.2,1215.03,149.98,283.19,209.64,497.52,2790.3701
2018-12-04,336.38,588.19,838.35,566.51,1076.29,429.42,1168.1899,145.26,283.61,207.0,482.93,2700.0601
2018-12-06,331.81,584.93,843.47,565.95,1072.97,423.23,1170.88,146.77,283.32,212.51,474.39,2695.95
2018-12-07,323.38,569.63,817.53,558.64,1046.01,415.43,1129.59,143.7,284.46,209.45,471.34,2633.0801
2018-12-10,324.34,571.09,818.62,558.74,1049.4399,409.63,1145.75,144.78,285.32,208.56,463.72,2637.72
2018-12-11,323.13,567.68,818.98,563.47,1052.6,405.46,1146.76,144.99,286.17,208.79,463.86,2636.78
2018-12-12,326.21,570.76,827.61,562.56,1061.65,407.26,1155.84,146.18,284.51,204.83,465.37,2651.0701
2018-12-13,322.51,569.31,823.98,566.43,1062.49,404.86,1158.09,145.92,287.02,206.08,467.05,2650.54
2018-12-14,319.86,561.11,807.72,555.59,1026.67,400.72,1129.35,144.43,286.28,205.65,455.93,2599.95
2018-12-17,313.88,551.45,784.91,542.9,1005.04,396.81,1104.35,141.68,276.93,198.0,447.46,2545.9399
2018-12-18,315.65,554.65,793.03,536.55,997.04,394.9,1113.88,142.55,275.15,199.88,436.96,2546.1599
2018-12-19,311.57,544.06,775.35,530.92,984.34,390.0,1092.27,140.11,274.55,198.05,431.5,2506.96
2018-12-20,307.59,534.25,757.9,521.66,971.78,386.97,1071.6899,137.82,275.3,195.65,419.45,2467.4199
2018-12-21,304.67,523.96,738.36,515.96,958.02,379.4,1039.67,133.59,273.36,192.56,415.06,2416.6201
2018-12-24,296.58,507.5,723.47,500.59,934.18,370.49,1011.31,130.86,261.7,185.39,398.39,2351.1001
2018-12-26,310.28,531.87,768.89,514.82,976.62,387.71,1072.49,137.92,265.79,191.43,423.26,2467.7
2018-12-27,316.01,538.49,770.75,520.08,987.07,392.0,1080.76,138.65,268.11,191.88,425.97,2488.8301
2018-12-28,314.1,536.75,773.06,519.79,987.48,392.06,1078.0601,138.39,268.09,192.3,422.16,2485.74
2018-12-31,316.62,542.16,781.5,521.88,1001.18,395.9,1088.3101,138.78,268.61,192.36,424.07,2506.8501
2019-01-02,318.05,544.6,788.75,519.68,987.65,398.82,1089.04,140.52,263.86,187.97,432.85,2510.03
2019-01-03,309.26,528.5,771.54,515.9,965.75,389.74,1033.85,138.48,264.07,188.9,428.07,2447.8899
2019-01-04,321.35,548.85,798.52,526.98,994.77,402.54,1079.29,144.11,267.99,190.84,443.41,2531.9399
2019-01-07,322.39,552.56,817.35,525.52,998.85,403.47,1088.59,145.21,266.08,192.34,449.14,2549.6899
2019-01-08,325.66,560.34,826.69,530.59,1008.3,403.47,1098.35,147.51,269.43,195.77,452.87,2574.4099
2019-01-09,325.92,563.87,830.53,525.46,1011.51,405.55,1111.92,146.98,267.67,194.93,459.67,2584.96
2019-01-10,328.76,572.0,828.59,528.66,1013.96,406.03,1117.0699,147.27,271.44,197.95,461.17,2596.6399
2019-01-11,327.44,571.3,828.34,530.26,1017.28,406.73,1115.53,147.07,270.25,198.42,458.28,2596.26
2019-01-14,324.92,571.14,822.7,527.67,1005.45,409.68,1105.3101,146.47,264.22,197.82,457.43,2582.6101
2019-01-15,322.82,569.31,832.03,532.71,1022.98,412.99,1121.6801,149.02,267.57,199.92,458.8,2610.3
2019-01-16,324.14,569.99,830.72,529.85,1021.42,422.09,1122.2,148.42,268.3,201.02,458.1,2616.1001
2019-01-17,329.6,579.39,836.35,531.94,1030.62,424.38,1129.7,148.98,269.44,201.96,462.58,2635.96
2019-01-18,335.0,590.15,847.21,538.36,1042.8101,431.64,1146.5699,149.76,269.76,202.59,471.53,2670.71
2019-01-22,330.42,577.93,832.01,532.94,1035.35,426.95,1126.34,146.83,270.15,202.27,461.15,2632.8999
2019-01-23,328.28,578.99,833.87,539.17,1036.65,427.1,1131.0,147.19,273.07,202.46,456.54,2638.7
2019-01-24,326.45,582.23,838.3,532.15,1027.7,427.97,1141.51,147.23,274.39,203.24,459.26,2642.3301
2019-01-25,332.71,589.72,847.09,530.87,1029.15,431.63,1158.04,148.72,270.75,205.63,464.69,2664.76
2019-01-28,332.44,583.82,841.03,533.33,1017.44,430.48,1141.83,147.02,269.5,207.6,459.9,2643.8501
2019-01-29,335.79,591.81,834.14,534.21,1022.21,429.2,1130.3,145.46,270.27,209.24,461.36,2640.0
2019-01-30,339.2,601.01,852.16,538.15,1036.15,431.06,1164.51,147.25,272.03,210.98,467.49,2681.05
2019-01-31,333.98,603.74,861.45,547.94,1047.87,429.9,1163.16,152.75,277.67,212.98,470.81,2704.1001
2019-02-01,335.49,604.94,846.16,546.48,1050.21,432.1,1170.2,152.23,276.84,211.56,479.44,2706.53
2019-02-04,334.73,612.79,851.55,549.8,1046.61,433.72,1188.9301,153.68,277.42,212.94,480.26,2724.8701
2019-02-05,337.41,618.15,859.7,549.7,1045.77,433.1,1199.45,155.08,277.75,214.22,481.05,2737.7
2019-02-06,335.12,618.04,855.28,550.05,1049.5699,431.92,1202.35,152.77,277.47,212.59,477.37,2731.6101
2019-02-07,330.47,613.43,847.81,549.64,1038.49,427.88,1185.04,151.2,281.0,214.29,467.21,2706.05
2019-02-08,330.3,614.16,843.51,552.62,1040.39,425.53,1190.85,151.73,282.38,214.5,463.84,2707.8799
2019-02-11,330.92,617.56,845.04,553.8,1039.02,426.6,1190.9,150.78,282.14,214.98,465.97,2709.8
